Transporter,Address,Numbers,Contact Person
PRIYANKA FREIGHT CARRIERS,"1135- raj bhavan- jalalpura- gandhibagh- ca road- nagpur , nagpur","Contact No : 9422112264, 9422861664, 2738609,",Contact Person : prithvi raj
RR ROADWYAS P. LTD.,"206- krishna complex- kapsi khurd bhandara road nagpur , nagpur","Contact No : 9823454988, 9764874639, 07109, 278010, 278152,",Contact Person : surender gautam
BERALIYA ROADLINES PVT LIMITED,"91 chhaprunagar c a road nagpur , nagpur","Contact No : 9890361981, 2765120,",Contact Person : sunil agrawal
PRASANNA CARGO,"plot no. 1a & 1b� prasanna cargo complex- waddhamana�amravati road- nagpur -440001 , nagpur","Contact No : 9923800604, ,",Contact Person : amol maindarkar
AGARWAL SPEED LINK PVT. LTD.,"2-� varma complex�wadi- nagpur -440023 , nagpur","Contact No : 9372651061, 9890934181, ,",Contact Person : ashok
MAHARASHTRA UP ROADWAYS,"shivshakti nagar opp. police station amravati road- wadi nagar , nagpur","Contact No : 9420565391, 9764574083, 07104, 325028, 327728, 221087,",Contact Person : ashok shukla
SHIV SHAKTI TRANSPORT CO. (I),"NULL , nagpur","Contact No : 9960014129, 9673050777, 8055478262, 8888697975, 07104, 310440,",Contact Person : n ganesh
SUGAM PARIVAHAN LIMITED,"maa santoshi bhawan- room no .2 - 2nd floor -opp hotel payal- amravati road- wadi- nagpur , nagpur","Contact No : +917028028405, +919595636973, +918600359899, +91 7104 329554,",Contact Person : amit kumar pandey| mohan digrase
EXPRESS ROAD CARRIERS,"48 kedar nathji mension- telephone exchange chowk central avenue road- nagpur , nagpur","Contact No : 9372336399, 9422806539, 2736986,",Contact Person : pawan garg
ORISSA FREIGHT CARRIER,"block no.a/5- transport nagar- free zone- wardhamana nagar- bhandara road- nagpur , nagpur","Contact No : 9923692657, 9422802357, 0712, 2681757, 2790701, 2022257, 278207,",Contact Person : s karnail singh kamboj
AJANTA TRANSPORT CORPORATION,"plot no.2/3- ashish complex- near gurudwara amravati road- wadi- nagpur , nagpur","Contact No : 9370279255, 9225222339, 0712, 2500238,",Contact Person : subhash sahani
KATARIA TRANSPORT AND COMPANY,"jeet bar complex kapsi nagpur , nagpur","Contact No : 9822871575, ,",Contact Person : jai prakash yadav
AJANTA TRANS-LOGISTICS,"284- samaj bhushan society- tawakkal layout- behind sheel complex- opp. ajay electronics- wadi nagpur , nagpur","Contact No : 9370420496, 9273630360, 07104, 288108,",Contact Person : sunil tiwari
VAIBHAV BODY BUILDERS & FABRICATORS PVT. LTD.,"173- teka naka- kamptee road- nagpur - 440026 , nagpur","Contact No : 8806588408, 712, 2640129,",Contact Person : mr. dhiraj ramesh pande
ASHOKA ROADWAYS,"behind gulshan petrol pump- amravati road control wadi- nagpur , nagpur","Contact No : 9371457771, 07104, 323271,",Contact Person : ashok singh
ARYAN ENTERPRISES,"plot no:52- thaware nagar- near gramin police head quarter- kamptee road- nagpur - 440014 , nagpur","Contact No : 9766790190, ,",Contact Person : mr. rajendra w lehgaonkar
DAMPRO INTEGRATED LOGISTIC,"2nd floor� gokul keshav apartments- deo nagar square�khamla road- nagpur -440015 , nagpur","Contact No : 9373289755, 0712 , 2221941,",Contact Person : NULL
R.B. ROADLINES,"plot no.5 triveni complex- shivshakti nagar-opp. dattawadi police station-wadi- nagpur. , nagpur","Contact No : 9325154747, ,",Contact Person : satish kumar singh
VIKAS INTERNATIONAL,"no. 292/01- 4th floor� chandak mansion central avenue road- nagpur -440008 , nagpur","Contact No : 9326173426, 9823032462, ,",Contact Person :
STAR WORLD PACKING & SHIPPING CO.,"plot no. 103 � vikas nagar- khadgaon road �wadi- nagpur -440023 , nagpur","Contact No : 9370103601, ,",Contact Person : NULL
BONDRE TRANSPORT COMPANY,"apmc kalamana building no.7- shop no.1- near kalmana railway goods shed road- nagpur , nagpur","Contact No : 9372391375, 9373104009, 9403215316, 9421802374, 2684375, 2684553, 2713199,",Contact Person : NULL
THE DAHARWAL TRANSPORT,"sita buildi nagpur , nagpur","Contact No : 9066407145, 9617267909,",Contact Person : p daharwal
CHEEMA FREIGHT CARRIER,"yadav nagar- near petrol pump- beside lucky motor- nagpur , nagpur","Contact No : 9373210449, 8087150727, 9370906882, 0712, 3275047,",Contact Person : gurmej singh cheema
UNIVERSAL ROADWAYS,"opp nehru putla- badkas sq�itwari- nagpur -440002 , nagpur","Contact No : , 0712 , 2760422,",Contact Person : rohit pande
SATYAM TRANSPORT SERVICES,"shop no 66- near rahul restaurent- wadi t point�amravati road- nagpur -440023 , nagpur","Contact No : 9422165716, ,",Contact Person : NULL
NAGPUR MANGLORE RD LINES,"block no d/3- verdhaman nagar- rajkot nagar- near holdirams bhim chowk- nagpur -440008 , nagpur","Contact No : 9326175559, 0712 , 2681784,",Contact Person : r r pal
RITU PACKERS,"NULL , nagpur","Contact No : 9373101916, 0712, 6583456,",Contact Person : NULL
BGTG LOGISTICS PVT. LTD.,"119- ca road- nagpur - 440002 , nagpur","Contact No : 9373107222, ,",Contact Person : mr. raja singh tuli
NAMAKKAL TRANSPORT CARRIERS PVT LTD,"shop no. 5 1st floor rajat arcade cpmplex wadi t point , nagpur","Contact No : 9371744499, ,",Contact Person : manoj kumar pandey
NISHANT CARGO MOVERS & PACKERS,"4 hansu patel building- baxi layout- midc turning- amrawati road- wadi- nagpur , nagpur","Contact No : 9373113783, 9372427126, 9373113783, 9372113783, 9011404066, 07104, 321665,",Contact Person : pradeep satpute
ODISHA FREIGHT CARRIERS,"block no a/5-transport nagar-wardhaman nagar-nagpur , nagpur","Contact No : 9923692657, 07122681757,",Contact Person : karnail singh
TAMIL NADU KERALA LORRY SUPPLIER,"plot no.48- shiv shakti bhavan- near tci petrol pump- vajira bar- warddhamana- amravati road- nagpur , nagpur","Contact No : 9371245913, 9423054418, 8888125811, 9921067348, 07104, 325798, 329589,",Contact Person : sunil kumar pandey
RICKY TRANSPORT CARRIER,"wathoda ring road- opp. hotel plaza nagpur , nagpur","Contact No : 9373212557, 0712, 6455426,",Contact Person : sk joshi
UNIVERSAL ENGINEERING,"38-b- khosla appartments hindustan colony- amravati road- nagpur - 440033 , nagpur","Contact No : 7817084178, ,",Contact Person : mr. rajan chander khosla
YASH INSURANCE SERVICES,"b-302- panchayatan apartment- rpts road- laxmi nagar- nagpur - 440022 , nagpur","Contact No : 9822278156, ,",Contact Person : mr. parag prakash joshi
DELUXE CARGO MOVERS (INDORE) P. LTD.,"behind ishwar dass pataka- jalalpura- gandhi bagh- nagpur , nagpur","Contact No : 9823022640, 0712, 2735848,",Contact Person : anup singh rajput
TIWARI & SONS,"pap/ss-31- midc taloja- igpl road- near hotel ganesh palace- navi mumbai- mumbai - 410208 , nagpur","Contact No : 9820536739, 9322594064, ,",Contact Person : mahesh tiwari
SANDEEP TRANSPORT COMPANY,"in front of punchsheel petrol pump- amravati road- waddhmana- nagpur , nagpur","Contact No : 9372665694, 9372665696, 9326459680, ,",Contact Person : ra yadav
JS ROADWAYS,"2/3- patel building- behind sadhana sahakari bank- midc turning- wadi- nagpur , nagpur","Contact No : 9373210339, 9373210328, 07104, 221653,",Contact Person : dayashankar singh
VARDAYANI PAWAN TRAILER TRANSPORT,"plot no. 37 shree krishana nagar dutta wadi wadi-nagpur-440023 (m-h) , nagpur","Contact No : 9175489540, ,",Contact Person : manoj kumar pandey
JAI AMBEY LOGISTIC.CO,"124- kapsi khurd- near saibaba katta- bhandara road- , nagpur","Contact No : 9823014351, 07109278131,",Contact Person : rajesh tripathi
PREMIER TRANSPORT SERVICE (NGP) PVT. LTD.,"105- ramkrishna apt. 233- chhapru chowk- nagpur , nagpur","Contact No : 9373105129, 9373799203, 9373104341, 0712, 2770255, 0712, 2770155, 07104, 240580,",Contact Person : db singh
PM RELOCATIONS PVT. LTD.,"b-5- 2nd floor� meher prasad complex- central bazar road�ramdapeth- nagpur -440010 , nagpur","Contact No : 9967006318, ,",Contact Person : vandan gir
DC LOGISTICS,"plot no.tawakal layout - katol ring road wadi , nagpur","Contact No : 9370315083, 8856087554, ,",Contact Person : c.s.mourya
SACHIN ROAD CARRIER,"opp. naka no.10- wadi naka- amravati road- nagpur , nagpur","Contact No : 9975850668, 9890060430, 9372060430, 07104, 326755, 0712, 2550025, 2500992, 9772729683",Contact Person : manoj bhai
GOYAL HOUSEHOLD CARRIERS,"chandak mansion- 4th floor- near gandhi putla sq. central avenue nagpur , nagpur","Contact No : 9325235587, 9421778405, 0712, 2711713, 6417030,",Contact Person : dinesh agrawal
PAWANSUT CARRYING CORPORATION,"ug-2- abhilasha appartment- hb town- old pardi naka- bhandara road- nagpur , nagpur","Contact No : 9371164747, 9422805964, 9326718583, 0712, 2032636,",Contact Person : dilip munka
ADITYA INTERNATIONAL PACKERS & MOVERS,"verma complex- ist floor shiv shakti nagar- dattawadi opp. wadi police station- amaravati road- wadi nagpur , nagpur","Contact No : 9370665944, 9960959721, 9850995384, 0712, 3250713,",Contact Person : praveen sharma
GURUKRUPA TRANSPORT CORPORATION,"rewati complex wadi nagpur , nagpur","Contact No : 8983212577, 07122500334,",Contact Person : b. n shukla
BALAJI ROAD CARRIERS,"315- ahilya commercial complex- behind medicine market- gandhi bagh- nagpur , nagpur","Contact No : 9823017804, 9823041704, 0712, 2734076, 2734136, 9438366227",Contact Person : pc bindal
MEET ROADWAYS,"behind saini travels gandhi bagh , nagpur","Contact No : 9730087977, 07122767879,",Contact Person : malinder singh
SINGH FRIEGHT CARRIERS,"ramesh patel bhawan amarawati bhawan wadi nagpur , nagpur","Contact No : 9370128543, ,",Contact Person : tinku singh
