Transporter,Address,Numbers,Contact Person
GUJRAT RAJASTHAN CARRIER PVT. LTD.,"blk.1- rm.6- k. thidal- corporation building- chennai , chennai","Contact No : 9841021960, 9381054674, ,",Contact Person : NULL
WELCOME EARTH MOVERS,"no-60a- block-a- 10th street- perambur- s s puram otteri- chennai , chennai","Contact No : 9840061050, ,",Contact Person : NULL
AMMAN PACKING,"38- bankaru naicken street- chennai , chennai","Contact No : , 28532277,",Contact Person : NULL
DELHI GUJARAT FLEET CARRIERS P. LTD.,"no.18/5- hunters road- ist floor- purasaiwalkam near hot chips- chennai , chennai","Contact No : 9381069046, 9381002001, 044, 42822608,",Contact Person : selvaraj swamy
MYLAI SRI BALAJI PACKERS & MOVERS,"9- kamarajar salai- raja muthiahpuram- chennai , chennai","Contact No : 9841159460, 42158891,",Contact Person : NULL
UNITED SHIPPING SERVICES PVT. LTD.,"united house no. 1- 2nd main road- pallavan nagar- maduravoyal- chennai - 600095 , chennai","Contact No : , 44, 42840316, 17, 18,",Contact Person : mr. rajesh
PARAKH ROADLINES P. LTD.,"no.105- armenian street- 2nd floor- chennai , chennai","Contact No : 9444977000, 9444012088, 24792088, 3568, 25260098, 99,",Contact Person : NULL
ADMIRAL LOGISTICS (INDIA) PVT. LTD.,"26- old no.(105)- ist floor- armenian street- chennai , chennai","Contact No : , 65260305, 32560305,",Contact Person : NULL
VENKATESH LOGISTICS PVT. LTD.,"c-41- ist floor cmda truck terminal complex- gnt road- mahadavaram- chennai , chennai","Contact No : 9345694922, 9381448922, 044, 42305483,",Contact Person : NULL
A SUPER TRANS PACKERS & MOVERS,"b-7- cmda truck terminal complex- madhavaram- chennai , chennai","Contact No : 9382216971, 9043849130, 32550142,",Contact Person :
MICRO PACKERS & MOVERS,"no.398/7- sembian redhills road kadiryedu- , chennai","Contact No : 9840360323, 9940159716, ,",Contact Person :
A N EARTH MOVERS,"no-1/7- 4th street- balambigai nagar- ramapuram- chennai , chennai","Contact No : , 44, 66423094,",Contact Person : NULL
ALLIANCE FREIGHT EXPRESS P. LTD.,"no. 35- kodambakkam high road- nungambakkam- chennai - 600034 , chennai","Contact No : , 44, 42024575,",Contact Person : mr. mohamaed naeem
GREEN CHANNEL CARGO CARE PVT. LTD.,"81- (new no.-157)- coral merchant street 2nd floor- chennai - 600001 , chennai","Contact No : , 44, 25231876, 25219355, 25275547,",Contact Person : mr. pavan kumar reddy
BALAJI CRANE SERVICES,"28- jaffarsyrang street�parrys- chennai -600001 , chennai","Contact No : , 044 , 25231487,",Contact Person : NULL
CNI LOGISTICS PRIVATE LIMITED,"25/1- dr. ambedkar nagar- 100feet road- kolahtur- chennai , chennai","Contact No : 9940014011, 26505401, 32914011, 32994011, 26503401,",Contact Person :
VISHARDA TRANSPORT P. LIMITED,"ah-151- 3rd street- 7th main road- shanthi colony anna nagar- chennai , chennai","Contact No : 9840024781, 9444903052, ,",Contact Person : NULL
ACP PACKERS & MOVERS,"a-59- pwd colony- rettakullay street- tondiarpet- chennai , chennai","Contact No : , 25984783,",Contact Person : NULL
BERG PACKERS & MOVERS,"t-10- instronic campus- tiruvanmiyur- chennai , chennai","Contact No : , 24925531, 32621429,",Contact Person :
SARASWATHI PRECAST PREFAB COMPANY,"no-14a- rajankuppam road- ambattur industrial estate- near velapan chawadi- chennai , chennai","Contact No : 9444796159, 44, 26800419,",Contact Person : NULL
AIKI LOGISTICS PVT. LTD.,"jaffer syrang street�parrys- chennai -600001 , chennai","Contact No : 9841598428, 9841598426, 044 , 25216555, 044 , 25216556, 044 , 25216557,",Contact Person : chandra sekar
SABARI PACKERS & MOVERS,"57- kuppaya street- w. mambalam- sn aprts.- chennai , chennai","Contact No : 9382192396, 9360302281, 9360361098, ,",Contact Person :
NEW HINDUSTAN PVT. LTD.,"18-3h- meenambedu road- sidco indl. est. amb- chennai , chennai","Contact No : 9383251749, 65478787,",Contact Person : NULL
ARIGAA CRANE SERVICES,"no.37�jeevanandham street- ayyanchery�urapakkam- chennai -603210 , chennai","Contact No : 9500659218, ,",Contact Person : mangayarkarasi
COIMBATORE PACKERS & MOVERS,"56- school road- chetpet-chennai , chennai","Contact No : 9840413491, 65211018,",Contact Person : NULL
OM SAI PACKERS & MOVERS (MDS),"c-46- cmda truck terminal complex- gnt road- madhavaram , chennai","Contact No : 9382683811, 9382683833, 25530911,",Contact Person :
RHR LOGISTICS P. LTD.,"no.35- 3rd floor- chakkaraichetty street- kondithope- chennai , chennai","Contact No : 9841299760, 9884169646, 42033589,",Contact Person : NULL
GOOD LUCK PACKERS & MOVERS,"c-40- cmda truck terminal complex- gnt road madhavaram- chennai , chennai","Contact No : 9884716531, ,",Contact Person : NULL
SUPER LOGISTICS PVT. LTD.,"70/a- c town- sidco indl. est.- meenambedu road- chennai , chennai","Contact No : 9840257022, 26242573,",Contact Person : NULL
RSR INDIA MERCANTILES LTD.,"no.24- narayana sarang garden st.- parreyes- (opp. clive battery)- chennai , chennai","Contact No : 9444380861, 25246646, 47, 48, 49,",Contact Person : NULL
SSA PACKERS & LOGISTICS,"30- 13th cross st.- senthil nagar- kolathur- chennai , chennai","Contact No : 9884116607, 26506893, 26506892,",Contact Person :
SURESH KUMAR TRANSPORT PVT. LTD.,"763 (old no.242) th road- tondiarpet- chennai , chennai","Contact No : 9840044111, 9444044537, 25951737, 67,",Contact Person : NULL
SUDHIR TRANSPORT LTD.,"321 (old no.156) linghi street- chennai , chennai","Contact No : , 25220689, 25243993,",Contact Person : NULL
VST MOTORS PVT. LTD.,"no.105�gst road�tambaram sanatorium- chennai -600047 , chennai","Contact No : 9940611218, 044 , 32977702,",Contact Person : srinivasan
SUN FORWARDING PACKERS & MOVERS,"23 (old no.13) madhavan st.- w. mambalam- chennai , chennai","Contact No : 9840067920, 23718778,",Contact Person : NULL
ACME PACKERS & MOVERS,"1235- 18th main road- anna nagar- chennai , chennai","Contact No : , 26213267, 26283527,",Contact Person :
SOUTHERN CARGO PACKERS & MOVERS (CHENNAI),"room no.302- 3rd floor- no.4- muthumarichetty street- mannady- , chennai","Contact No : 9381866927, 9043795541, 9962140001, 9381811112, ,",Contact Person :
VASANTHAM EARTH MOVERS & SUPPLIERS,"no-2- t h road- gandhi nagar- redhills- chennai , chennai","Contact No : 9444017015, 9840733259, 9445424399, 9841124233, 44, 64619828,",Contact Person :
SHANTHI LOGISTICS P. LTD.,"72 (old no.50) nainiappan st.- ist floor- mannady- chennai , chennai","Contact No : 9841049334, 25231103, 25212828,",Contact Person : NULL
SWASTHIK TRADING COMPANY,"no-68- ambattur industrial estate- near bsnl- chennai , chennai","Contact No : 9840994090, 9840064090, 9840944090, 44, 26672458, 24911339,",Contact Person :
ACE CARGOWAYS PVT. LTD.,"12- 1st floor- palat sankaran road�nungambakkam- chennai -600034 , chennai","Contact No : , 044 , 28267060, 044 , 28262174,",Contact Person : NULL
BL TRANSPORT PRIVATE LIMITED,"45(old no.90) 2nd floor- moore street chennai , chennai","Contact No : 9444371004, 25244344, 25267066, 25212642,",Contact Person : NULL
VMS CARGO,"no.132a�6th cross street- vijaya nagar�velachery- chennai -600042 , chennai","Contact No : 9445662043, 044 , 22592043,",Contact Person : muthu kumar
TRIWAY CONTAINER FREIGHT STATION PVT. LTD.,"14- jaffer street- behind customs house- chennai , chennai","Contact No : 9790923923, 43026402,",Contact Person : NULL
UTTAM ROADWAYS PVT. LTD.,"no.73- new no.2- venkata maistry street- chennai , chennai","Contact No : 9841047413, 25223309, 25244347, 25248889,",Contact Person : NULL
KANNAN ROADLINES,"123/old 60- linghi chetty st.- chennai , chennai","Contact No : , 42163057,",Contact Person : NULL
MVL PACKERS & MOVERS,"20 (old no.69) 3rd main road- east cit nagar- chennai , chennai","Contact No : 9840411290, 65253394,",Contact Person : NULL
SPEED TRANS CARGO PVT. LTD.,"10/2- chokanathar street- karthikeyan nagar- chennai , chennai","Contact No : 9841913679, 25224262, 25224263,",Contact Person : NULL
SKYLINES PACKERS & MOVERS,"132- periyar pathai- choolaimadu- chennai , chennai","Contact No : 9841021125, 23612660, 23614763,",Contact Person :
HINDUSTAN CORP. (HYD) PVT. LTD. (THE),"38 (old no.3/1) basin water works st- chennai , chennai","Contact No : , 25298395, 25291522,",Contact Person : NULL
GOMATHI CARGO MOVERS,"1/d haridas 2nd st srd colony kolathur- chennai , chennai","Contact No : , 25502924,",Contact Person : NULL
PADMAVATHI PACKERS & MOVERS,"11- noor veerasamy lane- nungambakkam- chennai , chennai","Contact No : 9841059303, 28272399, 28235438,",Contact Person :
ANNAMALAIYAR GOODS SERVICE,"no.172- raghavendra way briege complex- gnt road- ponniamman medu- perambur- chennai - 600110 , chennai","Contact No : 9841913098, ,",Contact Person : mr. rusendrababu
CARAVAN FREIGHT CARRIER PVT. LTD.,"32 (old no.306) linghi street- chennai , chennai","Contact No : 9884158381, 25262981,",Contact Person : NULL
HEAVY LIFTERS OF INDIA P. LTD.,"new no.73 (ap 845) 2nd street h block 11th main road anna nagar chennai , chennai","Contact No : 9841075320, 28362284, 26161718,",Contact Person : NULL
EXCEL PACK INDIA,"2/24- pulla ave- shenoy nagar- chennai , chennai","Contact No : , 26642149, 26640788,",Contact Person :
ROUTE LOGISTICS INDIA PVT. LTD.,"6 (old no.14) jaffer street- chennai , chennai","Contact No : 9840299431, 30264122, 42049862, 42665066,",Contact Person : NULL
NAIDU'S CONTINENTAL PACKERS & MOVERS,"105 (old no.61) triplicane high road- chennai , chennai","Contact No : 9840124487, ,",Contact Person : NULL
UNITED PACKERS,"31a thanthoni amman ki st.- chennai , chennai","Contact No : , 26284644,",Contact Person : NULL
DELHI RAJASTHAN TRANSPORT CO. P. LTD.,"191- parkasham salai- broadway 2nd floor- chennai , chennai","Contact No : 9380718119, 9380937219, 32456119, 25216119, 25219191,",Contact Person : NULL
SUPREME TRANSPORT ORGANISATION PVT. LTD.,"bbc villa complex- new no.65 (old no.33)- 2nd floor- door no.22- broadway road- chennai , chennai","Contact No : 9364117999, 9360003888, 044, 25266498, 32002302,",Contact Person : NULL
LRC PACKERS & MOVERS,"24 (old no.15) sathyamurthy st.- choolaimedu- chennai , chennai","Contact No : 9841049664, 23612014, 23611224,",Contact Person :
KISHOR TRANSPORT SERVICES PVT. LTD.,"plot no.29- umamaheshwari nagar- no.55- thandalam village- parambadur taluka- kanchipuram district- tamilnadu , chennai","Contact No : 9444171583, 9841020329, ,",Contact Person : NULL
GURPREET FREIGHT CARRIERS PRIVATE LIMITED,"no. 90- alpha olive- 2nd floor- kuppuswamy street- golden george nagar- mogappair , chennai","Contact No : 9176678577, 04432978577,",Contact Person : mr. jagjit singh walia
ARC PARCEL SERVICES,"5/2- noombalvillage- tiruverkadu- chennai , chennai","Contact No : , 26272682,",Contact Person : NULL
DEEPAK PACKERS AND MOVERS,"26e/1-v.o.c.colony-annanagar east-chennai-102 , chennai","Contact No : 8939000222, 9840208393, 04443051828, 9840208393",Contact Person : deepak agarwal
ATM JEEVA MOTORS REGD.,"5/10- mh road.- (n) sembium- opp. simpson co.- chennai , chennai","Contact No : 9840025699, 9444060899, 25581999, 8479, 25377179,",Contact Person :
KUMARAN TRANSPORTS,"old 154- new no.50- coral merchant st.- chennai , chennai","Contact No : , 25212494,",Contact Person : NULL
KANAHAVEL INSURANCE,"12- vidyodaya 2nd cross street�t.nagar- chennai -600017 , chennai","Contact No : 9600152288, ,",Contact Person : s. kanagavel
SICAL DISTRIPARKS LTD.,"32/47- rajaji salai- 2nd & 3rd floor- chennai , chennai","Contact No : 9840097105, 25251296, 25251297,",Contact Person : NULL
BHARDWAJ CAREWAYS INDIA PVT. LTD.,"no.27/55- goindappa niacken st. chennai , chennai","Contact No : 9940660354, 9840996626, ,",Contact Person : NULL
GR CRANE SERVICE,"no.88�bangalore high road�sriperumbudur- chennai -602106 , chennai","Contact No : 9944065641, 044 , 27163095,",Contact Person : NULL
ADVANCED MOVING & TORAGE CO.,"no.84- guindy- chennai , chennai","Contact No : , 22254016,",Contact Person : NULL
JAMUNA TRANSPORT CORPORATION LTD.,"3/561- chennai bangalore high road- chennai , chennai","Contact No : 9444050369, ,",Contact Person : NULL
KALPATHARU HAULIERS PVT. LTD.,"63/133- katchaleeswaran agraharam ist street- 3rd floor- room no.10- george town- chennai , chennai","Contact No : 9600067491, 97, ,",Contact Person : NULL
SVR PACKERS,"101- 7th avenue ashok nagar- chennai , chennai","Contact No : , 25249193,",Contact Person : NULL
KPN PACKERS & MOVERS,"18- mahalingam avenue- seneerkuppam- , chennai","Contact No : 9840666873, 9840777985, 32917889,",Contact Person :
NEW HINDUSTHAN PVT. LTD.,"18-3h- meenambedu rd.- sidco indl. est. amb.- chennai , chennai","Contact No : 9383251749, 65478787,",Contact Person : NULL
HCC TRANSPORT & INVTS. P. LTD.,"325 (old no.205) ph road- aminjikarai- chennai , chennai","Contact No : , 26681235, 26681240,",Contact Person : NULL
UNIEX CARGO & LOGISTIC (P) LTD.,"245 (old no.109) walltax road- chennai , chennai","Contact No : , 36001309, 42176724,",Contact Person : NULL
AS TRANSPORT P. LTD.,"navin presidium 'b' block- 8th floor- no.173- nelson manickkam rd.- aminjikarai- chennai , chennai","Contact No : 9940084641, 42936300, 42936326,",Contact Person : NULL
PACKWAYS INTERNATIONAL,"8- karumari amman koil st.- vadapalani- chennai , chennai","Contact No : 9884242052, 24833352, 23721755,",Contact Person :
ARC PARCEL SERVICES P. LTD.,"16 ghulam abbasm allikan- 10th street- thousand lights- chennai , chennai","Contact No : , 28293500,",Contact Person : NULL
OPMS,"flat 13- 3rd floor new 220- old 282 ttk road- alwar- chennai , chennai","Contact No : , 24980662, 24986889,",Contact Person :
AL BARRAK SHIPPING AGENCIES CO. LTD.,"no. 127- 5th floor�angappa naicken street�parrys- chennai -600001 , chennai","Contact No : , 044 , 25330240, 044 , 25330241, 044 , 25330242,",Contact Person : vikram
JAYA SPRINGS,"d-16- ambattur industrial estate- near wavin bus stop- j j nagar- mogappair west- chennai , chennai","Contact No : , 44, 66420554,",Contact Person : NULL
LTC LOGISTICS P. LTD.,"no.200- gnt road cycle shop- puzhal- chennai , chennai","Contact No : 9381458800, 9380034935, ,",Contact Person : NULL
VETRI TANKER SERVICES PRIVATE LIMITED,"28 (old no.177) nelson manickam road- chennai , chennai","Contact No : 9840043008, 23743001,",Contact Person : NULL
SWASTIK ROADLINES P. LTD.,"b-18- truck terminal complex- madhavaram- chennai , chennai","Contact No : 9382203135, 9025156300, 044, 25531281,",Contact Person : NULL
TRANSPORT SOLUTIONS INDIA,"no.480- anna salai- chennai - 600035 , chennai","Contact No : , 44, 42239875,",Contact Person : mr. b.anand rafi rubesh
DYNAMIC PACKERS & MOVERS,"996 nvn nagar- 2nd st. tirumangalam- anna nagar- chennai , chennai","Contact No : , 26205239,",Contact Person : NULL
SOUTH INDIAN PACKERS & MOVERS,"16 (old 49) l-block- 24th st.- caurvery cly.- a. ngr.- chennai , chennai","Contact No : 9840124972, 26632283, 26635494,",Contact Person :
TRANSWELL EXPRESS LOGISTICS P. LTD.,"454- iind floor- mh road- moolakadai- chennai , chennai","Contact No : 9840807108, 25583917,",Contact Person : NULL
AGK MANI TRANSPORT,"142/b-ottravadai street-puzhal-chennai , chennai","Contact No : 9094116232, 9444666425,",Contact Person : hariharan
AIROGO LOGISTICS PVT. LTD.,"no.118�vepery high road periamet- chennai -600003 , chennai","Contact No : , 044 , 25385164, 044 , 25384659, 044 , 25386725,",Contact Person : prem kumar
TRINITYS CLEARING AND SHIPPING AGENCIES,"no. 30- thambu chetty street- 2nd floor-chennai , chennai","Contact No : 9840036856, 044, 25215143,",Contact Person : s. alexander
AAKASH INTL. PACKERS & MOVERS,"36/2- (old no.69/2) 12th st.- anna ngr east- chennai , chennai","Contact No : 9840085306, 32522572,",Contact Person : NULL
SRINIVASA PACKAGING,"231- 3rd flr. dr. rajivi tower purasawakkam high road purasawakkam- chennai , chennai","Contact No : , 26651677,",Contact Person : NULL
RBT CARGO CARRIER PVT. LTD.,"c-40- 2nd floor- cmda truck terminal complex- madhavaram , chennai","Contact No : 9383188925, 9380121120, 9282221120, ,",Contact Person : NULL
ALL CARGO GLOBAL LOGISTICS LTD.,"915- thiruvotiyur high road- ernavur- chennai , chennai","Contact No : 9840995243, 65716363,",Contact Person : NULL
AVGR TRANSPORT,"4/289 east main road- maduravoyal- chennai , chennai","Contact No : 9282237383, 65338899, 65620203,",Contact Person :
AL MOVERS PVT. LTD.,"48/3a- majestic studio cmpx.- saligrammam- chennai , chennai","Contact No : , 23763173, 23766091,",Contact Person :
KESAR ROADLINES PVT. LTD.,"1 (old no.25) pulla avenue- 2nd floor- chennai , chennai","Contact No : 9382674404, 2654649, 8359, 25751279,",Contact Person : NULL
ABC PACKERS & MOVERS,"1- vgm street- nungambakkam- chennai , chennai","Contact No : , 28234663, 883,",Contact Person :
CARGOMEN LOGISTICS (INDIA) PVT. LTD.,"224 (old no.209)- 2nd floor b-block- lingichetty street- chennai , chennai","Contact No : 9500098818, 9500097005, 42160237,",Contact Person : NULL
STATE CARGO PACKERS & MOVERS,"no.6- kasturi complex- poonamallee by pass road- sannerkuppam- chennai , chennai","Contact No : 9382617207, 9176627407, 32214151,",Contact Person :
NEW KUMAR TRANSPORT CORPORATION,"no. 30 prakasam salai- broadway- , chennai","Contact No : 9962331640, 044,",Contact Person : sathish kumar
SOUTH INDIA FREIGHT CARRIERS PVT. LTD.,"9 (old no.5) acharappan street- chennai , chennai","Contact No : 9381125999, 32900299, 32002699, 2799,",Contact Person : NULL
AMAR CARRIERS P. LTD.,"no.14- new no.21- naval hospital road- periyamet- chennai , chennai","Contact No : 9380084191, 32970385, 32211204,",Contact Person : NULL
VEGA CARGO & LOGISTICS PVT. LTD.,"1- ettiamman ngr.- ph road- kattupakkam- chennai , chennai","Contact No : 9380470065, 23861335, 32914355,",Contact Person : NULL
LEGATO PACKERS & MOVERS PVT. LTD.,"10 (old no.41) kirupashanari st.- w. mambalam- chennai , chennai","Contact No : 9841287561, 32007003, 42073372,",Contact Person :
MIDSUM LOGISTICS PRIVATE LIMITED,"no.10/1- ist floor- sannathi street madravoyal- chennai , chennai","Contact No : , 65152757,",Contact Person : NULL
VICTORY INVESTMENTS & INSURANCE SERVICES,"no.t3- ruby enclave- no. 24 & 25- nsr road�chromepet- chennai -600044 , chennai","Contact No : 9444255060, 044 , 26242967,",Contact Person : kamalalingam
CONFIDENT CARGO CARRIERS P. LTD.,"36- 2nd sait colony egmore- chennai , chennai","Contact No : 9840095709, 42696482, 28191638,",Contact Person : NULL
SUGESAN TRANSPORT PVT. LTD.,"7 (old no.4 & 5) 2nd canal cross road- gandhi nagar- chennai , chennai","Contact No : 9840914283, 42115195, 96,",Contact Person : NULL
KARUR KCP PACKAGINGS LTD.,"a-3- 305- ttk road- alwarpet- chennai , chennai","Contact No : , 24991375,",Contact Person : NULL
TRANSWORLD INTERNATIONAL,"79/6- transworld house kagadasapura main road viganana nagar- nt sandra- chennai , chennai","Contact No : , 25244637, 22254016,",Contact Person :
OKAY LOGISTICS PVT. LTD.,"no.1- naga laxmi nagar- inner ring road poniammanmedu- madavaram- chennai , chennai","Contact No : 9380950747, 9385241287, 26252625, 25561263, 1233, 1285,",Contact Person : NULL
SURESH INSURANCE SOLUTIONS,"rc mehta green park- no.1�dafodill block- mmc road�madhavaram- chennai -600051 , chennai","Contact No : 9790986777, ,",Contact Person : suresh
IMY LOGISTICS PVT. LTD.,"b-7- ist floor- cmda- madhavaram- chennai , chennai","Contact No : 9381384295, 9380384297, 32026179,",Contact Person : NULL
NAAMAKAL LOGISTICS INDIA PVT. LTD.,"20/45- ist floor- post office street- chennai , chennai","Contact No : 9444063084, 9790805580, 25248383, 25248384,",Contact Person : NULL
TEAM TRANS LOGISTICS P. LTD.,"no.23/11- linghichetty street- chennai , chennai","Contact No : 9176268803, 25221456, 25231356,",Contact Person : NULL
RADDAN EARTH MOVERS,"no-7- t h road- tiruvottiyur- chennai , chennai","Contact No : 9444063603, ,",Contact Person : NULL
JSP SERVICES PVT. LTD.,"b-8- cmda truck terminal- madhavaram- chennai , chennai","Contact No : 9381201855, 7200002855, 32556421, 25530434, 31901855,",Contact Person : kake choudhary
CAREWELL SHIPPING PVT. LTD.,"no. 48- 3rd floor� rajaji salai�parrys- chennai -600001 , chennai","Contact No : 9841878854, 044 , 25220806, 044 , 25242227,",Contact Person : raghavendra
SRI BALAJI PACKERS & MOVERS,"28(old no.76) mangal area- thiruvanmiyur , chennai","Contact No : 9841159460, 9941217069, 42158814,",Contact Person :
INTERNATIONAL PACKING & MOVING CO.,"24- mangapatty street- chnitadripet , chennai","Contact No : 9840083635, 28455316, 28454195,",Contact Person :
AAKASH SHIPPING SERVICE,"no. 95/195- 2nd floor�thambu chetty street�parrys- chennai -600001 , chennai","Contact No : 7299980886, 044 , 42052263,",Contact Person : vijaya kumar
SSL PACKERS & MOVERS,"no.19- ellaiamman koil st. west mambalam- chennai , chennai","Contact No : , 24711639,",Contact Person : NULL
PALANISAMY LORRY SERVICE,"1/2- davidson st.- (nr. kothavalachavadi market)- chennai , chennai","Contact No : 9444422479, 25217999, 25212322,",Contact Person :
SRI THANGAM PACKERS & MOVERS,"19/6- chitrakulam st.- thiruvanmiyur- chennai , chennai","Contact No : , 24414055,",Contact Person : NULL
VIMALA PACKERS & MOVERS,"15 (old no.7) jubilee road- west mambalam- chennai , chennai","Contact No : 9444040166, 9841817093, 24746544,",Contact Person :
AGGARWAL GOOD SHIFTING PVT LTD,"no. 18 mahalakshmi nagar puzhal- chennai -600066 , chennai","Contact No : 9901794600, ,",Contact Person : NULL
AMIT ROADWAYS P. LTD.,"no.12- link road- shenoy nagar- chennai , chennai","Contact No : 9841049144, 9840160924, 9840160841, 26643274, 26642852,",Contact Person : NULL
RAVI INSURANCE SERVICES,"no.30b/e1- muthiah nagar� bagyam janani homes�kovilambakkam- chennai -600117 , chennai","Contact No : 9841043765, ,",Contact Person : ravikumar
NAGWAN EXPRESS LOGISTICS PVT. LTD.,"85- varalakshmi nagar- maduravoil- opp. mgr engineering college- chennai , chennai","Contact No : 9382508080, 9841080780, 044, 32967000,",Contact Person : NULL
RAINBOW PACKERS & MOVERS,"(old no.26) krishnan koil street- chennai , chennai","Contact No : 9840020526, 64505855,",Contact Person : NULL
ABT EXPRESS,"141 tiny secretary ekkatuthangal- chennai , chennai","Contact No : , 22252914,",Contact Person : NULL
CEENU PACKERS & MOVERS,"172- ph road- maduravoyal- chennai , chennai","Contact No : 9884418581, 9841641580, ,",Contact Person :
REGAL TRANSWAYS PVT. LTD.,"23 (old no.11) sembudoss street- ist floor- mannady- chennai , chennai","Contact No : 9444031114, 25246193,",Contact Person : NULL
DTDC COURIER & CARGO,"57/101 arcot road- chennai , chennai","Contact No : , 24836121,",Contact Person : NULL
MUKUND ROADLINES P. LTD.,"87- gnt road- madhavaram by-pass- vtc estate- madhavaram- chennai , chennai","Contact No : 9381995709, 65680699,",Contact Person : NULL
GREEN STAR PACKERS & MOVERS,"5437 railway station rd korattur- chennai , chennai","Contact No : 9840946572, 24246052,",Contact Person : NULL
PSTS HEAVY LIFT & SHIFT LTD.,"39/48- rajaji salai- chennai , chennai","Contact No : 9840093119, 25229018,",Contact Person : NULL
SOUTHERN EXPRESS PACKERS & MOVERS (CHENNAI),"room no.302- 3rd floor- no.4- muthumarichetty street- mannady- chennai , chennai","Contact No : 9962140001, 9381811112, 31921112,",Contact Person :
UNI FREIGHT INDIA PVT. LTD.,"gajapathy gardens- puliambedu village- vchavadi- chennai , chennai","Contact No : 9381963513, 26491101, 2,",Contact Person : NULL
SREE KANCHI KAMATCHI TRANSPORT PVT. LTD.,"13/7- madha church street royapuram- chennai , chennai","Contact No : 9789983333, 25903694, 14,",Contact Person : NULL
COVAI SEENU AND COMPANY,"18/108a- 7th street- ambattur industrial estate- tatabad coimbatore- chennai , chennai","Contact No : 9442549300, 44, 2492208,",Contact Person : NULL
CRESCENT ROADWAYS PVT. LTD.,"no.113/0- ph road- gee gee shroff centre- chennai , chennai","Contact No : , 26153572, 32969025,",Contact Person : NULL
KRISHNA PACKERS & MOVERS,"11-a- lakshmipuram- 2nd st.- villvakkam- chennai , chennai","Contact No : , 26186365,",Contact Person : NULL
SHEKAR LOGISTICS PVT. LTD.,"br. mth road- opp. kaveri theatre tiruninravur- chennai , chennai","Contact No : 9841182166, 9840428259, 26344450,",Contact Person : NULL
PMG CONTAINERS PRIVATE LIMITED,"academy court- 4th floor- purasawalkam high road-chennai - 600 007- tamil nadu- india , chennai","Contact No : 9566155799, ,",Contact Person : mr. prasanna kumar (manager)
PEGASUS LOGISTIC SOLUTIONS PVT LTD.,"no108/24- vaithiyanathan street- tondiarpet- chennai-600081 , chennai","Contact No : 9962331640, 04429560550, 9962331640",Contact Person : sathish kannan
PRAKASH ROADLINES LTD.,"no.179- broadway- chennai , chennai","Contact No : 9042235209, 044, 25245456,",Contact Person : NULL
PRIME PACKERS,"305- v. kottam high road- n. bakkam- selva plaza- chennai , chennai","Contact No : 9840020526, 28270560, 52,",Contact Person :
SRI RAMDAS MOTOR TRANSPORT LTD.,"112 (old no.78) gn chetty road- t.nagar- chennai , chennai","Contact No : , 28157942, 28156073,",Contact Person : NULL
SLB LOGISTICS P. LTD.,"65 (old no.34) ebrahim sahib street first floor- chennai , chennai","Contact No : 9884811183, 25241404, 25241405,",Contact Person : NULL
GLOBE INTERNATIONAL CARRIERS P. LTD.,"no.15- mmm tower room pilliyar koil street kavangrai puzhal- , chennai","Contact No : 9362356634, 9345082332, 25223879,",Contact Person :
SURAT GOODS TRANSPORT P. LTD.,"no.7- 2nd floor- golden enclave no.184- ph road- chennai , chennai","Contact No : 9344225115, 25321959, 92, 26421764,",Contact Person : NULL
AVM PARCEL SERVICE,"28 basin water work st.- chennai , chennai","Contact No : , 25292124,",Contact Person : NULL
JANTA ROADWAYS P. LTD.,"d-2- thyagaraja complex- 853- poonamallee high road- kilpauk- chennai , chennai","Contact No : , 044, 26400124,",Contact Person : NULL
MUMBAI SOUTHERN ROADWAYS PVT. LTD.,"83/2- poonamallee by-pass road- opp. johnson lift- chennai , chennai","Contact No : 9282158873, 65361768, 65681424,",Contact Person : NULL
OM GANAPATHI ROADLINES MSM PACKERS & MOVERS,"47th road- nerkundram- chennai , chennai","Contact No : , 65944779,",Contact Person : NULL
SUNRISE FREIGHT MOVERS P. LTD.,"old no.151- new no.10- ist floor- choolai high road- chennai , chennai","Contact No : , 26692279, 80, 84,",Contact Person : NULL
ROADLINES INDIA PVT. LTD.,"72- kamaraj high road- perungulathur- chennai , chennai","Contact No : 9382103949, ,",Contact Person : NULL
SOUTH ROADLINES,"21 (old no.23) north mada st.- koy.ambedu- chennai , chennai","Contact No : 9443645999, 9283232396, 7, 24793093, 6093,",Contact Person :
AV TRANSPORT P. LTD.,"no.158- thiruneernalai road- kwompet- chennai , chennai","Contact No : 9841747490, 79, 22210555,",Contact Person : NULL
GR PACKERS & MOVERS,"125 (old no.24) railway road- k bakkam- chennai , chennai","Contact No : 9382127680, 24830229, 24800686, 24848644,",Contact Person :
ATO INDIA LTD.,"flat no.d- 2nd floor- rear block-188- h-road- kilpauk- , chennai","Contact No : 9840379936, 9500033827, 828, 43865664, 65, 66,",Contact Person :
ASSOCIATED CARGO MOVERS & PACKERS P. LTD.,"g-63- mahatmaji st.- anna nagar east- chennai , chennai","Contact No : 9843083737, 9894783737, 26630390, 391, 22648527,",Contact Person :
TVS LOGISTICS SERVICES LTD.,"54 (old no.147b) eldams road- teynampet- chennai , chennai","Contact No : 9444014675, 65793114, 222,",Contact Person : NULL
OVERSEAS PACKERS & MOVERS,"new no.220- ttk road- mowbrays flats- , chennai","Contact No : 9884780658, 9940020259, ,",Contact Person :
