Transporter,Address,Numbers,Contact Person
SINGALA ROADLINES,"18- transport nagar ldh. , ludhiana","Contact No : 9316811070, ,",Contact Person : j.l. singal
CP WORLD,"no. 155� venus house�ludhiana h.o.- ludhiana -141010 , ludhiana","Contact No : , 0161 , 2678990, 0161 , 2678854, 0161 , 2676990,",Contact Person : rajesh kumar
NAVDURGA ROAD CARRIERS,"124- opp. truck parking tpt. nagar ldh. , ludhiana","Contact No : 9463414585, 4613477,",Contact Person : subhash kaushik
JAI DURGA FREIGHT CARRIER,"132- transport nagar ldh. , ludhiana","Contact No : 9316333405, 5051595,",Contact Person : iswar singh
PILOT CRANES PVT. LTD.,"g.t. road�g.t. road- ludhiana -141001 , ludhiana","Contact No : , 0161 , 2535491,",Contact Person : NULL
DEV INTERNATIONAL,"b-xxi/2501- sr. tara singh road- janta nagar- gill road- ludhiana - 141003 , ludhiana","Contact No : 9814616935, 161, 5050580,",Contact Person : mr. manbir singh
AGGARWAL PACKERS MOVERS LTD.,"lig. plot no.935- sec-32 chandigarh road ldh , ludhiana","Contact No : 9356006516, 2227110,",Contact Person : NULL
PROFREIGHT,"shop no. 9- no. 155� venus house- jeevan nagar�focal point- ludhiana -141010 , ludhiana","Contact No : 9911334404, ,",Contact Person : NULL
SURAJ TRANSPORT ROADWAYS PVT LTD.,"cycle market- savani�gill road- ludhiana -141003 , ludhiana","Contact No : , 0161 , 2544393,",Contact Person : NULL
DAMCO,"2nd floor� gomti house- the mall�g.t. road- ludhiana -141001 , ludhiana","Contact No : , 0161 , 4693945,",Contact Person : NULL
