Transporter,Address,Numbers,Contact Person
SUPER CARGOS,"shop #4- opposite balaji complex- ghaziabad - 110015 , ghaziabad","Contact No : 9871010935, ,",Contact Person : mr. surender
BALAJI TRANSWAYS PVT. LTD.,"130-apsara complex-delhi up border-ghaziabad , ghaziabad","Contact No : 9312212077, 9999994750, 01204108077,",Contact Person : vinod goel
GARG ROAD CARRIER,"shop no 3 opp raj hotal surya enclave loha mandi ghaziabad , ghaziabad","Contact No : 8826326384, 01202804012, 8826326384",Contact Person : sanjay garg
MAA LAXMI LOGISTICS,"131/5 prakash ind. estate sahibabad , ghaziabad","Contact No : 9312490008, 00,",Contact Person : praveen kumar
PARASHAR TRANSPORT CO,"hs bajwa compound-pipe market gate no-1-sahibabad , ghaziabad","Contact No : 8368143744, 8447766781, , 8368143744",Contact Person : keshav parashar
NEW TRIVENI ROADLINES REGD.,"opp. sihani chowki- sihani chungi meerut road- ghaziabad , ghaziabad","Contact No : 9310009340, 9717054148, 9311209885, 9717054680, 9999705320, ,",Contact Person : rk sharma
MAGADH ROADLINES PVT.LTD.,"capital hind compound opp. balaji dharam kanth up- boder , ghaziabad","Contact No : 9314012736, ,",Contact Person : NULL
R SINGH,"up border ghaziabad , ghaziabad","Contact No : 9711258008, 01204336946, 9891435184",Contact Person : raghavendra singh
SWADESHI TRANSPORT ORGANISATION,"gali no.1 up border gzb. , ghaziabad","Contact No : 9910005087, 4118087, 9910005087",Contact Person : pratap singh
R SINGH,"up border ghaziabad , ghaziabad","Contact No : 9711258008, 01204336946, 9891435184",Contact Person : raghavendra singh
PARIVAHAN ROAD CARRIER,"6th mile stone behind old mata mandir up. border po. chikamberpur distt. ghaziabad -201006 up. , ghaziabad","Contact No : 9212385741, 9212385742, 9311200054, 9999891885, 0120, 2610514, 0120, 2615205, 0120, 2622605, 9999891885",Contact Person : shubham goyal
ARCTIC LOGISTICS PVT. LTD.,"no. 106/a- upper mezzanine floor� ansal plaza� - vaishali�ghaziabad- delhi -201001 , ghaziabad","Contact No : , 0129 , 3835000,",Contact Person : NULL
PARAMOUNT CARGO CARRIERS,"144- 1st floor- apsara comolex- delhi u p border- ghaziabad , ghaziabad","Contact No : 9311564224, 9811564224, 9811564225, 1202625588, 2614032, 9311391495",Contact Person : ved prakash sharma
SHREE BALAJI TRANSPORT CO.,"c-171- shalimar garden extn.ll sahibabad ghaziabad , ghaziabad","Contact No : 9958045950, 9899663811, , 9958045950",Contact Person : suresh kumar
HINDUSTAN MILAP TRANSPORT CARRIERS,"7th mile stone gt road opp.gyani gurudwara giani border chikemberpur gzb , ghaziabad","Contact No : 9958426261, 9891547048, 2628879, 9958426261",Contact Person : motirai
NEW LAXMI ROAD CARRIERS,"7th mile stone- ps bajwa compound opp. bharat petrol pump- giani border , ghaziabad","Contact No : 8826276768, 9582502541, 9210742400, 0120, 3294077,",Contact Person : pankaj choudhary
AARYA TRANSPORT CORPORATION,"18-grouunt floor-apsara complex up border , ghaziabad","Contact No : 9818742070, 01204126070,",Contact Person : ram phal sharma
SAWARIYA SHYAM LOGISTICS,"c 5 indoarya compound near bhart dharm kanta main gt road ghaziabad , ghaziabad","Contact No : 8826832700, 8826276331, 8826832700",Contact Person : hari singh
PARAMOUNT ROADLINES,"plot no. 4 flat no. 7 near police chowki rajinder nagar sectore 5 sahibabad , ghaziabad","Contact No : 9582649844, 9311580020, 01204225649, 9582649844",Contact Person : akhilesh mishra
BALAJI TRANSWAYS PVT. LTD.,"130-apsara complex-delhi up border-ghaziabad , ghaziabad","Contact No : 9312212077, 9999994750, 01204108077,",Contact Person : vinod goel
R SINGH,"up border ghaziabad , ghaziabad","Contact No : 9711258008, 01204336946, 9891435184",Contact Person : raghavendra singh
PRAKASH ROAD CARRIER CORPORATION,"lohia market 6th- mile stone opp mata mandir- chikamberpur- up border , ghaziabad","Contact No : 9810141575, 9810648575, , 9811551407",Contact Person : pradeep lohia
SHEER KATH ROAD LINES,"940haransnagar ghaziabad , ghaziabad","Contact No : 9015269091, , 9015269091",Contact Person : pankaj
KASHMIR MUMBAI ROADLINES,"opp.balaji dharam kanta chuna bhatti road- bala ji complex p.o.chikamberpur up border , ghaziabad","Contact No : 9717356493, ,",Contact Person : govind ji
DEEPTI LOGISTICS,"1232 1st floor lal kuwa bs road opp kl steel , ghaziabad","Contact No : 9818036456, 9350024468, ,",Contact Person : nagender tripathi
HARSH ROADLINES,"shop no.110-balaji complex-opp.balaji dharamkanta-chuna bhati road up border gzb. , ghaziabad","Contact No : 9811416868, 9999590497, ,",Contact Person : harsh upadhyay
V-TRANS INDIA LTD.,"godown no.2 &3- balaji dharm kanta wali gali- 6mile stone- chikamberpur , ghaziabad","Contact No : 9312565089, 9310436018, 0120, 3200208, 0120, 4125852,",Contact Person : vk pandey
PREM OTP,"gwgw , ghaziabad","Contact No : 9887613207, 0147855555, 9887613207",Contact Person : prajapat
S. K. ENGINEERS,"683- sewa nagar- gali no-1- tyagi vihar- near 100 foota road- meerut road- , ghaziabad","Contact No : 9818417683, 9810617683, 2833485,",Contact Person : mr. rakesh kumar
GOOD LUCK ENGINEERING COMPANY,"ii f 166-167- goodluck house- nehru nagar- ambedkar road , ghaziabad","Contact No : , 2666896, 4196600, 4196700,",Contact Person : NULL
MEERUT ROADWAYS(REGD.),"near delhi toll tax up.boder , ghaziabad","Contact No : 9891465611, 2393061,",Contact Person : keshaw
SAWARIYA SHYAM LOGISTICS,"c 5 indoarya compound near bhart dharm kanta main gt road ghaziabad , ghaziabad","Contact No : 8826832700, 8826276331, 8826832700",Contact Person : hari singh
LAKHOTIA TRANSPORT CO.PVT.LTD,"127-1st-floor apsara complax delhi up border , ghaziabad","Contact No : 9871141555, ,",Contact Person : niteesh kumar
EKTA CARGO MOVER PVT.LTD.,"c-2/20- rawal pindi garden up. boder -chikamberpur , ghaziabad","Contact No : 9311959392, 2613716,",Contact Person : vujay sharma
AAKASH PACKERS & MOVERS,"a-1 shyam enclave 7th mile stone up border , ghaziabad","Contact No : 9312436006, 0120, 2613324,",Contact Person : ved prakash tiwari
NATIONAL TRAILOR SYNDICATE.,"320- 3rd floor apsara cinema complex up border gaziabad , ghaziabad","Contact No : 9810946432, 9350151482, 9350406572, , 9810946432",Contact Person : naresh kumar solanky
NGT FREIGHT CARRIERS PVT.LTD.,"c-3/4- rawalpindi garden up.b oder , ghaziabad","Contact No : 9810855588, ,",Contact Person : k.d. tiwari
RAJASTHAN MP TRANSPORT CO.,"19/6a- ram krishna vihar gt road- opp. pushpa appartment near rajender nagar- police chowki , ghaziabad","Contact No : 9313537252, 9313537243, 9999440961, 4111963, 120, 2611963,",Contact Person : sanjay kumar
NORTH BOMBAY ASSAM ROADLINES,"39a shyam enclave nitco wali gali giani border , ghaziabad","Contact No : 9350703065, , 9350703065",Contact Person : a.k.singh
FAIR WELL LOGISTICS,"131/4 prakash ind. estate shree ram market sahibabad , ghaziabad","Contact No : 09971114313, 01203124496,",Contact Person : dalbir singh
MAHENDRA GOODS TPT CO,"s.d.college building g.t road ghaziabad , ghaziabad","Contact No : 9810175265, 9810809199, 01204131391, 01204131397, 9810175265",Contact Person : rakesh singhal
SOUTHE GREEN CARRIERS REGD.,"b-29- rawal pindi garden- sani mandir wali gali- delhi-up border , ghaziabad","Contact No : 9999339828, ,",Contact Person : suresh bhalothia
NIHARIKA ENGINEERING,"1176- baba industrial compound- baba nagar- meerut road , ghaziabad","Contact No : 9958097550, 9958097547, 3122956,",Contact Person : NULL
RAI ROAD CARRIERS,"vimal compound- 6th mile stone- up border- po chikamberpur , ghaziabad","Contact No : 9310362594, 9958616194, 0120, 2622594,",Contact Person : subhash rai
BOMBAY GUJARAT ROADWAYS (REGD.),"balaji complex- chuna bhatti road- opp. balaji dharm kanta- up border , ghaziabad","Contact No : 8010355808, 0120, 4127029,",Contact Person : dharam vir kaushik
M. K. TECH INDUSTRIES,"1262- baba nagar- meerut road- opp. uttam factory- ghaziabad - 201001 , ghaziabad","Contact No : 9910706756, 120, 2723608,",Contact Person : mr. naeem khan
LINK ROAD CARRIER,"shop no 10 shiva compound main market up border chikemberpur , ghaziabad","Contact No : 9312002905, 9555450998, , 7503831314",Contact Person : bhaskar kakar
LUCAS INDIAN SERVICE LTD.,"e-23 � new arya nagar- meerut road ghaziabad- delhi -201305 , ghaziabad","Contact No : 9213569366, 0120 , 4156945,",Contact Person : NULL
LAKHOTIA TRANSPORT CO. PVT. LTD.,"127- apsara cinema complex- apsara border- ghaziabad , ghaziabad","Contact No : 9971344421, 0120, 4121455, 9971344421",Contact Person : sunny
CHAUDHARY CRANE SERVICE,"hapur road�ghaziabad- delhi -201001 , ghaziabad","Contact No : 9897807564, 9456861368, ,",Contact Person : mohit
DHRUV ROAD CARRIER,"g-25/2 ganesh puri- nr- gaur enclave-ii- sahibabad , ghaziabad","Contact No : 09540143555, 09818351445, 9540143555,",Contact Person : shiv shankar singh
PAPPU CRANE SERVICE,"site 4�ghaziabad h.o.- delhi -201005 , ghaziabad","Contact No : 9818549145, 8860608647, ,",Contact Person : pappu
JAI BALAJI LOGISTICS,"191-main g.t.road-opp-sirohi enclave-near surya from-sahibabad-ghazibad , ghaziabad","Contact No : 9818728633, 9818726633, 0120, 4128433, 4128533,",Contact Person : jitender singh
LAKHVINDAR BAJWA GUJRAT ROADLINES (REGD.),"g.t road gaini boder chikambarpur up.boder , ghaziabad","Contact No : 9310527765, 2629257,",Contact Person : l.s. bajwa
RAKESH ROAD CARRIERS,"133/134 apsara complax , ghaziabad","Contact No : 9871098681, 01204125650,",Contact Person : wazir singh
MAHASHAKTI ALL INDIA TRANSPORT COMPANY,"mohalla maniram sherkot distic bijnor , ghaziabad","Contact No : 9358041309, 7451954809,",Contact Person : mr.rajesh saxena
CITY CARRIERS,"old truck union gt road- near shiva petrol pump , ghaziabad","Contact No : 9311096161, 9811303301, 01204113144,",Contact Person : karan singh
YOUNG INDIA CORPORATION,"940- harbans nagar delhi meruth road ghazibad , ghaziabad","Contact No : 9811109534, ,",Contact Person : dalchand bansal
KALE CRANE SERVICE,"shop no. rz 3a� industrial area- bs road ghaziabad- delhi -201001 , ghaziabad","Contact No : 9313092134, 9999802347, 2840400,",Contact Person : amit goswami
GREEN ROADWAYS TPT. DELHI PVT. LTD.,"7th mile stone- giani border- po chikamberpur , ghaziabad","Contact No : 9311772351, 0120, 2623181,",Contact Person : rajbir singh
P.S.ROADLINES,"6th mile stone(near mata mandir) , ghaziabad","Contact No : 9871987299, 01202613031,",Contact Person : harish arora
RAVI ROADINES,"delhi meerut road- opp. indo bulgar food ghaziabad , ghaziabad","Contact No : 9818109616, 9311473816, ,",Contact Person : praveen kumar gola
KHUSHBOO LOGISTICS.,"b-1 2nd floor dhr compound chuna bhati road up border gzb. , ghaziabad","Contact No : 9818860446, 9953370446, 9891397872, , 9818860446",Contact Person : dharmvir sharma
SUPER ROADLINES (INDIA),"chikamberpur- ghaziabad-u.p.b , ghaziabad","Contact No : 9310303788, 0120, 2627251, 2628630,",Contact Person : manish
MRC LOGISTICS PVT.LTD.,"13/12- rawal pindi garden sani mandir wali gali chikamberpur , ghaziabad","Contact No : 9311796044, ,",Contact Person :
RISHABH ENGINEERING COMPANY,"217 richpalpuri-opp hapur mod- gt road- , ghaziabad","Contact No : 8447576431, 9212318052, 9810145225, 2831647, 2831559,",Contact Person : NULL
GEETANJALI TRANSPORT CORPRATION,"apsara cinema complex , ghaziabad","Contact No : 9313779078, , 9313779078",Contact Person : geetanjali
SS CARGO INDIA,"plot no. 610� sector 1- vaishali�ghaziabad- delhi -201010 , ghaziabad","Contact No : 9819173178, ,",Contact Person : NULL
S.T.TRANSPORT ALLIANCE,"plot no - 66- shop no - 4- gate no - 3- pipe market sahibabad , ghaziabad","Contact No : 9311497096, 8587031560,",Contact Person : t.c.agarwal
ARRIVE INDIA TRANS LOGISTICS PVT. LTD.,"81- vrindavan garden- sahibabad , ghaziabad","Contact No : 9313210029, 9540155800, 01206581177,",Contact Person : satbir bishnoi
METRO LOGISTICS SERVICE TRANSWAYS PVT.LTD.,"138- lst floor- apsara cinema complex up.boder , ghaziabad","Contact No : 9810087661, 32594021,",Contact Person : harvindar dhal
SHIV SHAKTI TRANSPORT SERVICE,"harnarayan gopinath compound- 7th mile stone po chikamberpur- giani border , ghaziabad","Contact No : 9350861114, 9811193395, 120, 2627496,",Contact Person : pradeep jain
SAWARIYA SHYAM LOGISTICS,"c 5 indoarya compound near bhart dharm kanta main gt road ghaziabad , ghaziabad","Contact No : 8826832700, 8826276331, 8826832700",Contact Person : hari singh
UMANG CARRIERS,"tti compound back side kolhi tyre house up border gzb. , ghaziabad","Contact No : 9311506070, 9818622220, , 9311506070",Contact Person : ramesh jindal
SAWARIYA SHYAM LOGISTICS,"c 5 indoarya compound near bhart dharm kanta main gt road ghaziabad , ghaziabad","Contact No : 8826832700, 8826276331, 8826832700",Contact Person : hari singh
DELHI DOABA CARRIER (REGD.),"p.no.64- gali no.1- up.boder , ghaziabad","Contact No : 9810215254, 2628344,",Contact Person : ramphal sharma
NATIONAL TRANSWAYS,"239- apsara complex- delhi up border-chikamberpur , ghaziabad","Contact No : 9540401094, 9311305756,",Contact Person : anil trivedi
DEEP KAMAL ROADLINES,"indo bulgar food- meerut road , ghaziabad","Contact No : 9871520824, 9212556343, 9871520824, 9212556353, ,",Contact Person : deep kamal
ATTERNA TRANSPORT CORPORATION,"office no-36-ground floor-apsara complex-ghaziabad , ghaziabad","Contact No : 9350959314, 8950248008, 8860732121, 01204164382,",Contact Person : p s chauhan
MAX ROAD LINES,"187-a hapur road (near gurudwara) ghaziabad up , ghaziabad","Contact No : 8826671672, 9312495700, 0120, 4115900, 01202733678, 9312495700",Contact Person : manoj garg| sanjay garg
TRANSPARENT TRANSPORT OPERANT PVT LTD,"tigri ghaziabad , ghaziabad","Contact No : 8505880700, 9312628055, 8505880700",Contact Person : rajesh dubey
LAKHOTIA TRANSPORT CO.PVT.LTD.,"apsara complex up.boder chikambarpur , ghaziabad","Contact No : 9350817009, 4124355,",Contact Person : a.k. tirpathi
BHAGWATI CARGO PACKERS & MOVERS(REGD.),"shop no.1 raj mkt.near pooja crane up border gzb. , ghaziabad","Contact No : 9310008881, 9311727676, 9310008881",Contact Person : rajender sharma
DELHI VAPI ROADWAYS,"ghaziabad , ghaziabad","Contact No : 9811053160, 9555845236, 9313357358, ,",Contact Person : krishan kumar
AGGARWAL HOME MOVERS,"143 apsara cinema complex delhi-u-p- border , ghaziabad","Contact No : 9311222777, ,",Contact Person : navin aggarwal
DATAR TRAILER SERVICES PVT LTD,"shop.no.122 apsara cinema complex p.o chikamberpur ghaziabad , ghaziabad","Contact No : 7290881851, 01204312764, 9813238368",Contact Person : satbir singh veram
M.A. TRANSPORT,"rastogi compund- near mata mandir delhi up border p.o. chikamberpur- ghaziabad , ghaziabad","Contact No : 9810884376, 9582415916, ,",Contact Person : d.k. singh
METRO EXPRESS LOGISTICS,"a1/18-ranwalpindi garden -shani mandir wali gali-chikamberpur , ghaziabad","Contact No : 8512838313, 0120, 2616677,",Contact Person : navneet singh
DELHI RUDARPUR EXP. TPT.COR.(REGD.),"6th mile stone chikamberpur , ghaziabad","Contact No : 9310638649, 4137717,",Contact Person : d.k. singh
TP LOGISTICS PVT. LTD.,"shop no.31- shiva compound up border- ghaziabad , ghaziabad","Contact No : 9810355014, 2610072,",Contact Person : krishan kumar
R SINGH,"up border ghaziabad , ghaziabad","Contact No : 9711258008, 01204336946, 9891435184",Contact Person : raghavendra singh
GUJRAT RAJASTHAN TRANSPORT CO.(REGD.),"7th mile stone chikamberpur , ghaziabad","Contact No : 9810852130, 2900110,",Contact Person : rajeev saini
BALAJI TRANSWAYS PVT. LTD.,"130-apsara complex-delhi up border-ghaziabad , ghaziabad","Contact No : 9312212077, 9999994750, 01204108077,",Contact Person : vinod goel
SUBHASH CRANES PVT. LTD.,"no. 25� gt road�ghaziabad- delhi -201001 , ghaziabad","Contact No : 9818698652, 0120 , 2856055, 0120 , 2856650, 0120 , 4372332,",Contact Person : amit chanana
JAI KALI PACKERS & MOVERS,"6- mile stone- cuna bhati road- near balaji mandir- delhi , ghaziabad","Contact No : 9311432833, ,",Contact Person : satender gupta
HARYANA RAJASTHAN FREIGHT CARRIERS,"plot no 100 pipe market sahibabad , ghaziabad","Contact No : 9718640307, 9312893418, 9312893418",Contact Person : sahab ram kaswan
A.S.TRANS LOGISTICS,"210 a--apshra complax delhi up border , ghaziabad","Contact No : 9818664845, 0120, 4150438,",Contact Person : hukum chand sharma
DELHI KANPUR ROADWAYS(REGD.),"behind balaji dharam kantha , ghaziabad","Contact No : 9350967883, 2893947,",Contact Person : NULL
GREEN ROADWAYS TRANSPORT DELHI PVT. LTD.,"7th mile stone-giani border- po chikamberpur , ghaziabad","Contact No : 9311772351, 9312872349, 9810444894, 0120, 2623181, 22, 23488786, 23488787, 23488788, 22632264, 65, 22631119, 20,",Contact Person : rajbir singh
SUPER CHOICE TRANSPORT CO.,"trukc union g.t. road ghaziabad , ghaziabad","Contact No : 9810331790, 9810331690, 01202856622,",Contact Person : sanjeev kumar
SURENDRA TRANSPORT COMPANY,"6th milestone- po-chikamberpur- distt-ghaziabad , ghaziabad","Contact No : 8800118624, 01202623957,",Contact Person : rajeev gupta
SINHA ROADLINES,"483/a-49a- old seemapuri road-near meena bazar-gate-delhi up border , ghaziabad","Contact No : 9910711468, ,",Contact Person : arvind sinha
DELHI BIHAR ROADLINES,"shop no.1- rajnigandha appartment- gt road- sahibabad , ghaziabad","Contact No : 9311867019, 9910763041, 9910355476, ,",Contact Person : manoj
JANTA ROADLINES,"205 new arya nagar ambedkar high school patel marg gzb. , ghaziabad","Contact No : 9810078226, 9910078226, 8368446553, 9810078226",Contact Person : ravinder singh
VASU PACKERS & MOVERS,"1/8- opp. telephone exchange- near shani mandir po chikamberpur , ghaziabad","Contact No : 9810736651, ,",Contact Person : vasudev sharma
VIKAS TRANSPORT SERVICE.,"f-3- rawal pindi garden- behind yuvraj complex- delhi up border , ghaziabad","Contact No : 9810885426, 9810055426, 9310855426, 9310155426, , 9810855426",Contact Person : s.k. sharma
D2D EXPRES CARGO,"30� shyam enclave� - shaibadad�ghaziabad- delhi -201006 , ghaziabad","Contact No : 9350824599, 0120 , 2615603,",Contact Person : madan lal
BIRKAN ENGINEERING INDUSTRIES PVT. LTD.,"s-4 & s-6- site iv- sahibabad industrial area , ghaziabad","Contact No : 9953364277, 9999258328, 9810979913, 4225901, 4225902, 4225904,",Contact Person : mr. robin mukesh
EAST WEST MOVER PVT.LTD.,"483/48-f- chudg wairhouse co-up. boder , ghaziabad","Contact No : 9310038471, 26220022,",Contact Person : ajay goel
BABA VISHWAKARMA ENGINEERING CO.,"c-201- industrial area- bulandshahr road , ghaziabad","Contact No : 9818391622, 9810157977, 2866451, 2866452,",Contact Person : mr. anupam kamboj
HARYANA LOGISTIC OF INDIA,"s-22- shree ganesh complex- esi hospital road- vrindavan garden- sahibabad , ghaziabad","Contact No : 9811514090, 9310014090, 0120, 2624090,",Contact Person : rajesh kumar
NEW DHANBAD TRANSPORT CORPORATION,"gyani compound gyani border shahibabad ghaziabad , ghaziabad","Contact No : 7042370077, 9311137875, 9911283275, 9999039407, , 7042370077",Contact Person : sushil kumar
KAVERI ROADLINE,"nr- mahavir dharam kanta- delhi- up border- p.o- chikamberpur , ghaziabad","Contact No : 9313357552, 9873442603, 01202623214, 9313357552",Contact Person : satvir sharma
RADHA SWAMI TRANSPORT SERVICE,"s11 b- block second floor sahani tower- rajinder nagar sector 5 sahibabad- near rajinder nagar metro station , ghaziabad","Contact No : 9711743117, 01204108268, 9711743117",Contact Person : virendra chauhan
SMS CARGO MOVERS,"sihani dharam kanta. opp. indo-bulgar- compound- meerut road - ghazibad , ghaziabad","Contact No : 9212645356, 9311452013, 9717663362, 01202855459, 9212645356",Contact Person : surinder singh | pankaj kumar
NAVEEN GOLDEN TRANSPORT COMPANY,"opp. dps school - major asharam tyagi marg - sihani meruth road ghaziabad , ghaziabad","Contact No : 9212794649, , 9212794649",Contact Person : naveen agarwal
BAJWA TRANSPORT CO.,"bajwa compound 7th mile stone delhi up border sahibabad gzb. , ghaziabad","Contact No : 7982090252, 9650983416, 9810492575, 9821029526, , 7982090252",Contact Person : harbans singh bajwa
RAJHANS CARRIERS,"opp piller no.114 gt road po. chikamberpur ghaziabad , ghaziabad","Contact No : 8383043944, 9312269740, , 9312269740",Contact Person : ram swaroop choudhary
MAX ROADLINES,"b-24 meerut industrial area gaziabad , ghaziabad","Contact No : 8826671672, 9312495700, 01204115900, 8826671672",Contact Person : manoj garg
HIMANSHI CARGO MOVERS,"shop no. 27 new gda market up border , ghaziabad","Contact No : 9718572578, , 9718572578",Contact Person : dharmbeer kashyap
HARYANA SPEED KING TRANSPORT,"near mahaveer dharmkata azad transport wali gali up border chikamberpur ghaziabad , ghaziabad","Contact No : 9310221893, 9810821893, , 9310221893",Contact Person : rajesh kumar tanwar
SHREE GANESH PACKERS & MOVERS,"shop no. 27 new gda market delhi up border- near dishad garden metro , ghaziabad","Contact No : 7678274894, 9717582343, 9871470214, , 7678274894",Contact Person : abhinandan
BINOD GHAZIABAD FREIGHT CARRIERS,"b-19-20- palika truck union- naya bus stand- near palicon hotel- ghaziabad , ghaziabad","Contact No : 9559855189, 9312018830, , 9312018830",Contact Person : mr raj karan
JAI MAA KALI TRANSPORT COMPANY.,"near shiv dharm kanta opp.delhi public school asha ram tyagi marg meerut road gzb. , ghaziabad","Contact No : 8527762648, 9012547836, 9758420836, 9871719047, , 9758420836",Contact Person : praveen kumar
GREEN DELHI UTTRANCHAL TRANSPORT CORPORATION,"6th mile ston- gali no. 3 opp metro pilar no. 17-18 delhi up border chikamberpur , ghaziabad","Contact No : 9716028694, 9891528694, 01204112972, 9716028694",Contact Person : dashrath singh
AMAR GOLDEN TRANSPORT COMPANY,"shop no. 12 muradnagar gun mandi ghaziabad , ghaziabad","Contact No : 9310109433, 9911060094, 9810657882, , 9911060094",Contact Person : paramjeet choudhary
A.S. CARGO MOVERS,"244/1- loha mandi- near om dharam kanta- ghaziabad , ghaziabad","Contact No : 9911021503, , 9911021503",Contact Person : manoj kumar
BEST LOGISTIC SERVICE,"375- prahalad garhi- vasundhara- ghaziabad , ghaziabad","Contact No : 8368445226, 8587983877, , 8587983877",Contact Person : mohammad iftekhar
NEW DHANBAD TRANSPORT CORPORATION,"gyani compound gyani border shahibabad ghaziabad , ghaziabad","Contact No : 7042370077, 9311137875, 9911283275, 9999039407, , 7042370077",Contact Person : sushil kumar
GREEN DELHI UTTRANCHAL TRANSPORT CORPORATION,"6th mile ston- gali no. 3 opp metro pilar no. 17-18 delhi up border chikamberpur , ghaziabad","Contact No : 9716028694, 9891528694, 01204112972, 9716028694",Contact Person : dashrath singh
S.P.ROADWAYS,"6th mile- stone- near mata mandir. chikamberpur , ghaziabad","Contact No : 9811314000, 01204267777,",Contact Person : sumit rastogi
UNITED LOGISTIC EXPRESS SERVICE,"a-1/18 rawal pindi garden- p.o. chikamberpur , ghaziabad","Contact No : 9313506047, 01202625886,",Contact Person : mr. ravidutt yadav
METRO LOGISTICS SERVICES TRANSWAYS PVT. LTD.,"138- 1st floor- apsara complex- delhi u p border- ghaziabad , ghaziabad","Contact No : 9871645646, 1202892440,",Contact Person : jitender kumar
PREM OTP,"gwgw , ghaziabad","Contact No : 9887613207, 0147855555, 9887613207",Contact Person : prajapat
SWASTIK TRANSWAYS,"balaji complex- opp. balaji dharam kanta- p.o. chikamberpur- distt. ghaziabad (u.p.) , ghaziabad","Contact No : 9999057356, ,",Contact Person : rampratap sharma
SIMLA MANDI GOODS TRANSPORT CO.(REGD.),"215- sandhu compound -p.o.chikamberpur up border , ghaziabad","Contact No : 9871700235, 01202629154,",Contact Person : rajendar gupta
D.S-JOSHI & CO,"123- apsara cinema complex- chikamberpur , ghaziabad","Contact No : 9999501690, ,",Contact Person : joshi
RAJASTHAN GOODS CARRYING CO (P) LTD,"off no-48-ground floor-apsara complex-ghaziabad , ghaziabad","Contact No : 9999707058, 9311191100, 9911191100, 01204215500,",Contact Person : mahen jaiswal
DATAR TRAILER SERVICES PVT LTD,"shop.no.122 apsara cinema complex p.o chikamberpur ghaziabad , ghaziabad","Contact No : 7290881851, 01204312764, 9813238368",Contact Person : satbir singh veram
SHREE JI TRANSPORT.,"b- 56/1 2nd floor sectore 16 vashundra ghaziabad , ghaziabad","Contact No : 7290023617, 7290023618, 9810600724, 01204146543, 9810600724",Contact Person : chetan sharma
AARYA TRANSPORT CORPORATION,"18-grouunt floor-apsara complex up border , ghaziabad","Contact No : 9818742070, 01204126070,",Contact Person : ram phal sharma
PRAGATI LOGISTICS (P) LTD.,"plot no. 230-231- g.t. road- chhapraula- ghaziabad , ghaziabad","Contact No : 8510909872, 01202674747,",Contact Person : dharmendra kalra
RADHASWAMI TRANSPORT SERVICE,"g-17-19 mahalaxmi plaza rajender sect-5 sahibabad ghaziabad up , ghaziabad","Contact No : 9711743117, 01204108268,",Contact Person : virendra chauhan
JAI DURGA LOGISTICS,"gali no 1plot no 65 up border ghaziabad , ghaziabad","Contact No : 9540158247, 9540158250, , 9540158247",Contact Person : satbir sharma
VASHISHT ROAD CARRIERS PVT.LTD,"h.o.&:203-2nd floor- apsara cinema complex up border , ghaziabad","Contact No : 9910809123, 01204218353,",Contact Person : sunil vashisht
NAVEEN GOLDEN TRANSPORT COMPANY,"opp. dps school - major asharam tyagi marg - sihani meruth road ghaziabad , ghaziabad","Contact No : 9212794649, , 9212794649",Contact Person : naveen agarwal
U.P. BIHAR TRANSPORT CO. (REGD),"near lal kuan-shri krishna market- b.s. road- gziabad (u.p) , ghaziabad","Contact No : 9911702874, 01202866421, 2866988, 9911702874",Contact Person : ram kishan gola
K P TRANSPORTS PVT LTD,"262-2nd floor-apsara complex-u.p border-ghaziabad , ghaziabad","Contact No : 9871993951, 08607271171,",Contact Person : ratan lal sharma
SUPERTECH CARGO,"gali no.-2- apsara border , ghaziabad","Contact No : 9910784577, 01165575555, 9871323772",Contact Person : chote lal kohli
ASHOKA ROAD CARRIERS,"near hanuman mandir - kundan lal petrol pump-giani-border p.o.chikamberpur , ghaziabad","Contact No : 9312243717, 01202622229,",Contact Person : dinesh punjani
BHOO PARIVAHAN LOGISTICS,"7th mile stone gyani border 1st floor chikamberr purr , ghaziabad","Contact No : 9310433223, ,",Contact Person : parveen
ORIENT CARGO MOVER PVT.LTD.,"150- apsara complex- up.boder , ghaziabad","Contact No : 9313735434, ,",Contact Person : k.n. tirpathi
VISHAL TRANSPORT CO.,"shop no.12-yuvraj complex-chikamberpur-up. border-ghaziabad-201006 , ghaziabad","Contact No : 9911883131, , 9911883131",Contact Person : vishal sharma
SS CARGO MOVERS,"c-2/26- rawal pindi garden- up border shani mandir wali gali , ghaziabad","Contact No : 9313120681, 9350695242, ,",Contact Person : sanjay khandelwal
PANDIT TRANSPORT SERVICE,"10 nagar nigam- market delhi meerut road , ghaziabad","Contact No : 9818430938, ,",Contact Person : nand kishore sharma
TP LOGISTICS PVT LTD,"plot no.31 shiva compound near kasna golden up border ghazibad , ghaziabad","Contact No : 9810355014, ,",Contact Person : krishna kumar
SHAKAMBARI GOODS CARRIER,"plot no 43 gali no 2 chikamberpur , ghaziabad","Contact No : 9891038813, , 9891038813",Contact Person : s. k goyal
KUBER LOGISTIC,"up border near mahavir kanta , ghaziabad","Contact No : 8010104436, 8586927054, 8010104436",Contact Person : talwinder singh
PRAGATI LOGISTICS PVT. LTD.,"plot no. 230-231 g.t. road- chhapraula- uttar pradesh 201003 , ghaziabad","Contact No : 9810015820, 9871094651, 9871094652, 9810006171, 9958358150,",Contact Person : mr. deepak kalra
