Transporter,Address,Numbers,Contact Person
BIC LOGISTICS VENTURES LTD.,"plot no.7- opp. kamla market phase-1- mohali , chandigarh","Contact No : 9915147295, 5090510,",Contact Person : NULL
DRS TRANSPORT PVT LTD.,"new 181- phase 1-� manimajra- chandigarh -160101 , chandigarh","Contact No : , 0172 , 2637339,",Contact Person : NULL
EFC LOGISTICS INDIA PVT.LTD.,"cabin no.4- rajan palaza enclave zirakhpur , chandigarh","Contact No : 9356150550, ,",Contact Person : NULL
EASTERN SAFE ROADWAYS (P) LTD.,"plot no.5. transport area sec-26- chd. , chandigarh","Contact No : 9316567207, ,",Contact Person : NULL
MONARCH RAILING,"sco-497-498- sec-35c- chandigarh , chandigarh","Contact No : , 0172, 2543133,",Contact Person : NULL
BEST HOME PACKERS & MOVERS,"21- lst floor gali no.3 shanti nagar chandigarh , chandigarh","Contact No : 9815551262, 3201125,",Contact Person : NULL
KULU SIMLA GOODS COMPANY,"28- transport area chd. , chandigarh","Contact No : , 5017006, 2791973, 5012806,",Contact Person :
ECNOMIC FREIGHT CARRIERS LTD.,"40- near h.p. gase agency vill darwa chandigarh , chandigarh","Contact No : 9317584003, ,",Contact Person : NULL
PAUL MERCHANTS LIMITED,"sco. 829-830- sector-22 a- chandigarh - 160022 , chandigarh","Contact No : , 172, 5025090, 5041786,",Contact Person : mr. piyush despande
SWASTIK ROADLINES PVT.LTD.,"sco-46- canam plaza sec-11- panchkula , chandigarh","Contact No : 9356268882, ,",Contact Person : NULL
BLR LOGISTIKS (I) LTD.,"23- arihanth building chd-amb. road zirkapur , chandigarh","Contact No : 9316801037, ,",Contact Person : NULL
NEW KAMAL GOODS CARGO CARRIERS,"27- transport area chandigarh , chandigarh","Contact No : , 2792538, 5006733,",Contact Person :
SYAN ROADLINES,"8- transport area chandigarh , chandigarh","Contact No : 9316121080, ,",Contact Person : NULL
STANDARD TRANSPORT CORPN.,"p.no.402- ind. area phase-2- panchkula , chandigarh","Contact No : 9317520022, ,",Contact Person : NULL
PRAKSH ROADLINES LTD.,"42- timber market sec-26- chandigarh , chandigarh","Contact No : 9915608363, ,",Contact Person : NULL
PUNJAB SOUTH ROAD CARRIERS,"5- transport area chandigarh , chandigarh","Contact No : 9216989200, 3072144,",Contact Person : NULL
JEHLUM ROADWAYS (REGD.),"14- transport area sec-26- chd. , chandigarh","Contact No : 9316689177, ,",Contact Person : NULL
MAKKAR TRANSPORT COMPANY,"fazilka chungi near varun dham mandir , chandigarh","Contact No : 9988801600, 7837844300, 9988801600",Contact Person : sandeep makkar
RAJENDER ROADLINES,"s.no.5- palam enclave chandigarjh road zirakhpur , chandigarh","Contact No : 9316158535, ,",Contact Person : NULL
RAMAN GOODS CARRIERS (REGD.),"chandigarh ambala road zirakhpur , chandigarh","Contact No : 9988828280, ,",Contact Person : NULL
OM EXCORT CARGO,"opp. acc cement godown dariya chd. , chandigarh","Contact No : 9318089878, ,",Contact Person : NULL
TEAM ONE LOGISTICS,"42- new timber market sec-26 chandigarh , chandigarh","Contact No : 9914540227, ,",Contact Person : NULL
CHOUDHARY ROAD CARRIERS PVT.LTD,"20- sec-26- chandigarh , chandigarh","Contact No : 9316039166, ,",Contact Person : NULL
EASTERN SORABH TRANSPORT CORPN.,"prabhat road zakhirapur , chandigarh","Contact No : 9316044539, ,",Contact Person : NULL
DHTC LOGISTICS LIMITEDS,"chawala complex amb-chd. road zirakhpur , chandigarh","Contact No : 9216318102, ,",Contact Person : NULL
MONGIPA ROADWAYS PVT.LTD.,"141- ind. area phase-2- panchkula , chandigarh","Contact No : 9316216333, 5048141,",Contact Person : NULL
ANKUR LOGISTICS,"near h.p.gas agency road darwa chd. , chandigarh","Contact No : 9915286801, 6530353,",Contact Person : NULL
NEW GENERAL FREIGHT CARRIER,"shop no.1 transport area chd. , chandigarh","Contact No : 9216520721, 5006021,",Contact Person : NULL
TEJ LOGISTICS & PACKERS,"sco 2 - palam enclave -zirakpur , chandigarh","Contact No : 8591858064, 01762315451,",Contact Person : devendera
AOV FOREX PVT. LTD.,"sco-373-374- 1st floor (next to hdfc bank)- sector-35b- chandigarh - 160022 , chandigarh","Contact No : 9815480022, 172, 3915291,",Contact Person : mr. j. k. pathak
NEW CHANDIGARH PUNJAB TRANSPORT CO.(REGD.),"5- transport area sec-26- chandigarh , chandigarh","Contact No : 9872169944, 5086866,",Contact Person : NULL
AEGON RELIGARE,"sco 24-25� sector 9d- chandigarh -160009 , chandigarh","Contact No : , 0172 , 6628334,",Contact Person : NULL
AARYAN TRANSPORT COMPANY,"plot no 42-ff-new timber market transport area sector 26 , chandigarh","Contact No : 9815598998, , 9815598998",Contact Person : amit sharma
PURI ROAD CARRIERS,"14- transport area sec-26- chd. , chandigarh","Contact No : , 2790742, 5006200,",Contact Person :
BOMBAY PUNJAB ROADLINES (REGD.),"ambala chandiharh road zirakhpur , chandigarh","Contact No : 9815180631, 6530201,",Contact Person : NULL
KERLA TRANSPORT COMPANY,"1790. deep complex hello majra chd , chandigarh","Contact No : 9316061856, 2650069,",Contact Person : NULL
AVR LOGISTICS,"390. ind. area phase-2- panchkula chd. , chandigarh","Contact No : 9988289711, ,",Contact Person : NULL
THE PREM ROADLINES CORPORATION,"scf no.18- chandigarh ambala road zirakhpur , chandigarh","Contact No : 9815077497, 5010489,",Contact Person : NULL
SRI BALAJI TRANSPORT CORPORATION,"chandigarh ambala road malik complex zirakhpur , chandigarh","Contact No : 9357397744, ,",Contact Person : NULL
ANGEL BROKING LTD.,"no. sco-98� sector 44c- chandigarh -160047 , chandigarh","Contact No : , 0172 , 3092700,",Contact Person : NULL
SANKAR LOGISTICS PVT.LTD.,"40- near h.p. godown dariya chandigarh , chandigarh","Contact No : 9357404149, ,",Contact Person : NULL
TIME & SPACH HAULERS,"5- transport area sec-26- chandigarh , chandigarh","Contact No : 9356293097, ,",Contact Person : NULL
INDIAN CARGO MOVERS,"312- opp. p.no.22- transport area chd. , chandigarh","Contact No : 9316108255, 2791125, 7982830213",Contact Person : NULL
PUNJAB GUJRAT ROADLINES,"near h.p. gas agency darwa chandigarh , chandigarh","Contact No : 9357905340, ,",Contact Person : NULL
IRC INDIA LTD.,"plot no.28- transport area chandigarh , chandigarh","Contact No : 9357241073, 08877562383, 09386701353,",Contact Person : NULL
CHANDIGARH EXPRESS TRANSPORT CO.,"27- transport area sec-26- chd. , chandigarh","Contact No : , 2792538,",Contact Person : NULL
1ST SHIVAM CARGO MOVERS,"sco no.7. shree arihanth building zirakhpur , chandigarh","Contact No : 9417727134, 4647134,",Contact Person : NULL
UPKAR ROADLINES (REGD.),"27- transport area chandigarh , chandigarh","Contact No : 9872997971, ,",Contact Person : NULL
PATEL ROAWAYS LTD.,"44- new timber market chandigarh , chandigarh","Contact No : 9316040552, 4622852,",Contact Person : NULL
SAWRAJ GOODS CARRIER,"sec-26- transport area chandigarh , chandigarh","Contact No : 9417143962, 5006968,",Contact Person : NULL
BAJAJ ALLIANZ GENERAL INSURANCE CO. LTD.,"sector-139/140- 1st floor- sector 8-c�sector 18d- chandigarh -160018 , chandigarh","Contact No : 9878008892, 0172 , 5072963, 0172 , 5079493,",Contact Person : NULL
AMIT TRANSPORT CORPORATION,"plot no.42- new timber market chandigarh , chandigarh","Contact No : 9316038890, ,",Contact Person : NULL
MAKKAR TRANSPORT COMPANY,"fazilka chungi near varun dham mandir , chandigarh","Contact No : 9988801600, 7837844300, 9988801600",Contact Person : sandeep makkar
BAJAJ PARIVAHAN PVT.LTD.,"booth no.312- opp. p.no.22 transport area chd. , chandigarh","Contact No : 9216319541, ,",Contact Person : NULL
V-EXPRESS,"plot no.8- ind. area panchkula , chandigarh","Contact No : , 3250535,",Contact Person : NULL
UNITED INDIA INSURANCE CO. LTD,"s.c.o. 177-178- sec 8-c- chandigarh - 160017 , chandigarh","Contact No : 9814610829, 172, 2782391, 2548254,",Contact Person : mr. anil grover
DELEX CARGO INDIA PVT LTD.,"no. 181/29 � ind area � i , chandigarh","Contact No : , 0172 , 2637038,",Contact Person : NULL
UPPAR INDIA CARRIER,"opp. acc cement godown dariya chd. , chandigarh","Contact No : 9216333833, ,",Contact Person : NULL
BOMBAY GUJARAT TRANSPORT PVT.LTD.,"18- transport area chandigarh , chandigarh","Contact No : 9316112792, ,",Contact Person : NULL
NEELKHANTH GOODS TRANSPOPRT CO.(REGD.),"319- b.d. colony p.no.24- transport area chd. , chandigarh","Contact No : 9876532447, ,",Contact Person : NULL
HINDUSTAN CARGO CARRIERS,"37- new timber market sec-26 chd , chandigarh","Contact No : 9816641999, 5006985,",Contact Person : NULL
CHANDIGARH ROYAL CARGO CARRIERS,"33- new timber market sec-26- chandigarh , chandigarh","Contact No : 9855478665, 5006786,",Contact Person : NULL
E-MEDITEK TPA SERVICES LTD.,"sco no. 56- 1st floor� sector 30c- chandigarh -160030 , chandigarh","Contact No : , 0172 , 5087212, 0172 , 4466600,",Contact Person : NULL
EXPRESS ROADWAYS PVT.LTD.,"panchkula chandigarh , chandigarh","Contact No : 9317720888, ,",Contact Person : NULL
TDS LOGISTICS SERVICE,"scf-86- phase-6- mohali , chandigarh","Contact No : , 2263589, 2222790,",Contact Person :
PRITISS ENGINEERS,"431- phase 9-� industrial area�industrial area- chandigarh -160002 , chandigarh","Contact No : , 0172 , 2213744,",Contact Person : NULL
JEET ROADWAYS,"near h.p. gas agency darua , chandigarh","Contact No : 9915517966, 6540730,",Contact Person : NULL
PARTONIZE PACKERS & MOVERS,"sco 834. shivalika enclave meni mazra chd. , chandigarh","Contact No : 9316138135, ,",Contact Person : NULL
INTEGRATED RISK INSURANCE BROKREES LTD.,"so. 201- 203- 3rd floor- sector -34- chandigarh - 160002 , chandigarh","Contact No : , 172, 5088888, 2623888,",Contact Person : mr. ranjan chawla
ADMIRABLE EXPRESS,"sco-483-84- 1st floor- sector-35 c- chandigarh - 160035 , chandigarh","Contact No : 9888008661, 172, 5005661, 44, 65718467, 65718468, 65718455, 65718456, 65718459, 65718471, 65718461, 65718462,",Contact Person : mr. piyush bahl
IRC INDIA LTD.,"plot no.28- transport area chandigarh , chandigarh","Contact No : 9357241073, 08877562383, 09386701353,",Contact Person : NULL
TCI FREGHT,"21- transport area chandigarh , chandigarh","Contact No : , 5006117, 3247402, 3240105,",Contact Person :
UNI TRANSPORT (INDIA)PVT.LTD.,"42- timber market sec-26- chandigarh , chandigarh","Contact No : 9316069262, ,",Contact Person : NULL
ADHUNIK PACKERS & MOVERS,"opp. big bazar zirakhpur , chandigarh","Contact No : 9814533433, ,",Contact Person : NULL
RIYA CARGO PACKERS & MOVERS,"office no. 4- palm enclave� shri arihant bhawan zirakpur- chandigarh -300003 , chandigarh","Contact No : 9316220607, ,",Contact Person : manoj bhardwaj
AKASH TRANSLINE,"5- transport area sec-26- chandigarh , chandigarh","Contact No : 9316595635, 5006099,",Contact Person : NULL
PRINCE INDUSTRIES,"b1-� industrial area�industrial area- chandigarh -160002 , chandigarh","Contact No : , 0172 , 2225233,",Contact Person : NULL
REETU ROADLINES PVT.LTD.,"312- opp. p. no.22- transport area sec-26 , chandigarh","Contact No : 9316876188, ,",Contact Person : NULL
G M INDUSTRIES,"shop no-38- sec-15d- chandigarh , chandigarh","Contact No : , 0172, 2772238,",Contact Person : NULL
CHANDIGARH BURHANPUR ROADLINES,"shop no.1 transport area chd. , chandigarh","Contact No : 9915801753, 5006833,",Contact Person : NULL
CHANDIGARH EX-SERVICEMAN TRANSPORT COMPANY,"27- transport area sec-26- chd. , chandigarh","Contact No : , ,",Contact Person : NULL
BOMBAY GOLDEN TRANSPORT PVT.LTD.,"4- transport area chandigarh , chandigarh","Contact No : 9356517594, 2790689,",Contact Person : NULL
VARINDRA INDUSTRIES,"f123- phase 8-� industrial area mohali- chandigarh -116018 , chandigarh","Contact No : , 0172 , 2226637,",Contact Person : NULL
QUICK N SAFE LTD.,"plot no. 154� phase 1�panchkula- chandigarh -134109 , chandigarh","Contact No : 9316011626, 9355330366, 0172 , 3263022,",Contact Person :
BAPPU TRANSPORT,"opp. bappudham sec-26 chd , chandigarh","Contact No : 9717143962, 5006968,",Contact Person : NULL
ROYAL ENGINEERS,"sco 1086-87�sector 22b- chandigarh -160022 , chandigarh","Contact No : , 0172 , 2707632,",Contact Person : NULL
AWAGAMAN GOODS CARRIERS (P) LTD.,"20- transport area chandigarh , chandigarh","Contact No : 9316500404, ,",Contact Person : NULL
SUPER FAST CARRIERS,"shree arihanth bhawan amb-chd zirakhpur , chandigarh","Contact No : 9216795410, ,",Contact Person : NULL
ARUN ROADLINES,"near transport complex hello mazra chd. , chandigarh","Contact No : 9878689174, 6957873,",Contact Person : NULL
UNITED INDIA INSURANCE CO.LTD.,"183-185- sectro-17c- chandigarh - 160017 , chandigarh","Contact No : 9878608482, 172, 2775224,",Contact Person : mr. kulwinder singh ahuja
